ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
train25525,51,management,married,tertiary,no,22557,yes,no,telephone,23,jul,71,3,-1,0,unknown,0
train25526,54,self-employed,married,tertiary,no,269,yes,no,cellular,17,jul,81,3,-1,0,unknown,0
train25527,39,services,divorced,secondary,no,892,yes,no,cellular,20,nov,34,1,171,1,failure,0
train25528,38,admin.,single,unknown,no,446,yes,no,unknown,13,may,386,1,-1,0,unknown,0
train25529,26,student,single,secondary,no,0,no,no,cellular,27,may,107,2,-1,0,unknown,0
train25530,30,management,single,tertiary,no,596,no,no,cellular,4,jun,125,2,-1,0,unknown,0
train25531,29,admin.,married,secondary,no,0,yes,no,unknown,9,may,121,1,-1,0,unknown,0
train25532,26,technician,single,tertiary,no,1066,no,no,cellular,4,jun,112,1,50,1,success,0
train25533,41,technician,single,secondary,no,2242,yes,no,cellular,6,may,459,4,-1,0,unknown,0
train25534,28,blue-collar,single,secondary,no,1106,yes,no,cellular,17,apr,73,2,-1,0,unknown,0
train25535,53,entrepreneur,married,unknown,no,7,no,no,cellular,20,nov,68,1,-1,0,unknown,0
train25536,38,admin.,divorced,secondary,no,19,yes,no,cellular,5,feb,1130,3,251,2,success,1
train25537,65,management,divorced,tertiary,no,90,yes,no,cellular,22,apr,416,1,-1,0,unknown,1
train25538,42,technician,married,secondary,no,8899,yes,no,cellular,20,nov,75,2,-1,0,unknown,0
train25539,38,blue-collar,single,secondary,no,745,yes,no,unknown,21,may,281,15,-1,0,unknown,0
train25540,38,admin.,divorced,secondary,no,3834,yes,no,cellular,13,apr,363,2,327,1,failure,0
train25541,41,services,married,secondary,no,115,yes,yes,cellular,19,nov,299,2,-1,0,unknown,0
train25542,44,management,married,secondary,no,781,yes,no,cellular,12,aug,112,5,-1,0,unknown,0
train25543,55,services,married,secondary,no,3546,yes,yes,cellular,18,nov,588,1,110,2,failure,0
train25544,34,management,single,tertiary,no,2205,no,no,cellular,14,aug,635,2,-1,0,unknown,0
train25545,29,technician,married,secondary,no,23,yes,no,cellular,8,apr,101,2,-1,0,unknown,0
train25546,47,management,single,tertiary,no,334,yes,no,cellular,26,mar,360,1,326,8,failure,1
train25547,39,admin.,married,tertiary,no,1322,yes,no,cellular,24,sep,157,3,486,1,other,0
train25548,30,admin.,single,secondary,no,315,yes,no,cellular,14,may,884,3,346,4,failure,1
train25549,32,blue-collar,single,secondary,no,1143,yes,yes,cellular,10,jul,412,1,-1,0,unknown,0
train25550,28,admin.,single,secondary,no,428,yes,yes,unknown,27,may,99,2,-1,0,unknown,0
train25551,44,technician,married,tertiary,no,184,yes,yes,cellular,5,feb,653,3,8,2,other,0
train25552,38,blue-collar,single,unknown,no,1146,yes,no,unknown,16,may,84,1,-1,0,unknown,0
train25553,34,technician,married,secondary,no,294,yes,no,cellular,8,jun,301,3,-1,0,unknown,1
train25554,28,management,single,tertiary,no,1584,yes,no,cellular,1,sep,222,2,-1,0,unknown,1
train25555,33,management,single,tertiary,no,312,no,no,cellular,11,aug,271,1,369,3,failure,0
train25556,60,housemaid,married,primary,no,211,no,no,cellular,26,feb,480,2,189,1,failure,0
train25557,28,blue-collar,married,secondary,no,-493,yes,no,unknown,18,jun,126,4,-1,0,unknown,0
train25558,44,admin.,married,secondary,no,1362,yes,no,unknown,13,may,46,1,-1,0,unknown,0
train25559,26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,7,-1,0,unknown,1
train25560,45,unknown,married,unknown,no,2834,no,no,cellular,4,aug,112,1,-1,0,unknown,0
train25561,41,technician,married,secondary,no,2125,yes,yes,cellular,28,jul,433,4,-1,0,unknown,0
train25562,54,management,married,tertiary,no,2650,yes,yes,cellular,19,nov,50,1,-1,0,unknown,0
train25563,33,management,single,secondary,no,1473,no,no,telephone,4,feb,43,1,-1,0,unknown,0
train25564,42,self-employed,married,secondary,no,68,no,no,cellular,14,aug,314,2,-1,0,unknown,0
train25565,24,student,single,secondary,no,745,yes,no,telephone,8,apr,93,2,-1,0,unknown,0
train25566,36,blue-collar,married,secondary,no,418,yes,yes,cellular,13,may,132,2,-1,0,unknown,0
train25567,51,management,married,tertiary,no,-15,no,no,cellular,25,jul,212,2,-1,0,unknown,0
train25568,32,management,married,tertiary,no,2465,yes,yes,cellular,7,may,923,1,-1,0,unknown,1
train25569,47,self-employed,married,tertiary,no,917,no,no,cellular,6,feb,518,3,212,5,failure,0
train25570,49,blue-collar,single,primary,no,87,yes,no,telephone,14,may,162,2,-1,0,unknown,0
train25571,30,technician,single,tertiary,no,190,yes,no,cellular,28,jul,33,3,-1,0,unknown,0
train25572,34,admin.,married,secondary,no,256,no,no,unknown,27,may,388,2,-1,0,unknown,0
train25573,40,admin.,single,secondary,no,0,no,no,cellular,6,feb,290,1,-1,0,unknown,0
train25574,55,technician,married,secondary,no,77,yes,no,unknown,23,jun,364,2,-1,0,unknown,0
train25575,48,services,single,secondary,no,3778,yes,no,unknown,3,jun,46,6,-1,0,unknown,0
train25576,57,technician,divorced,primary,no,13,yes,no,cellular,8,may,323,2,368,2,failure,0
train25577,59,self-employed,married,unknown,no,59,no,no,cellular,12,aug,171,2,-1,0,unknown,0
train25578,39,blue-collar,married,secondary,no,1102,yes,no,cellular,15,may,124,1,357,3,failure,0
train25579,32,admin.,single,secondary,no,64,yes,no,cellular,21,jul,204,3,-1,0,unknown,0
train25580,42,management,married,tertiary,no,721,no,yes,cellular,5,aug,91,5,-1,0,unknown,0
train25581,34,blue-collar,married,primary,no,6352,yes,no,cellular,5,may,338,4,288,2,other,0
train25582,28,management,single,tertiary,no,0,no,no,telephone,27,may,198,2,-1,0,unknown,0
train25583,36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,1
train25584,45,services,single,secondary,no,141,yes,no,unknown,12,may,111,4,-1,0,unknown,0
train25585,32,admin.,married,tertiary,no,1,yes,yes,cellular,10,jul,143,1,-1,0,unknown,0
train25586,30,management,single,tertiary,no,149,yes,no,unknown,3,jun,220,2,-1,0,unknown,0
train25587,35,entrepreneur,married,secondary,no,2971,no,no,cellular,4,may,429,4,164,2,failure,1
train25588,50,admin.,divorced,secondary,no,124,yes,yes,cellular,14,may,367,2,289,19,failure,0
train25589,41,management,married,secondary,no,1273,no,no,unknown,20,jun,73,3,-1,0,unknown,0
train25590,31,admin.,married,secondary,no,-474,yes,no,unknown,12,may,215,2,-1,0,unknown,0
train25591,41,management,married,tertiary,no,437,yes,no,unknown,3,jun,14,21,-1,0,unknown,0
train25592,46,management,single,tertiary,no,2987,yes,no,cellular,16,jul,318,1,-1,0,unknown,0
train25593,32,services,married,secondary,no,393,no,no,cellular,6,apr,211,2,266,2,failure,0
train25594,45,blue-collar,married,primary,no,85,no,no,cellular,29,aug,133,4,-1,0,unknown,0
train25595,33,technician,married,secondary,no,303,yes,no,cellular,3,feb,355,1,301,5,success,1
train25596,53,housemaid,married,secondary,no,637,no,no,cellular,28,jan,150,2,-1,0,unknown,0
train25597,61,retired,married,secondary,no,5196,no,no,telephone,16,mar,244,2,95,4,other,0
train25598,34,admin.,married,tertiary,no,1,yes,no,cellular,17,jul,54,3,-1,0,unknown,0
train25599,32,technician,single,secondary,no,1995,yes,no,cellular,20,apr,121,1,-1,0,unknown,1
train25600,24,services,single,secondary,yes,-122,yes,no,unknown,13,may,1000,1,-1,0,unknown,1
train25601,27,services,married,secondary,no,202,yes,no,telephone,8,jul,212,2,-1,0,unknown,0
train25602,44,technician,married,secondary,no,65,no,no,telephone,28,aug,53,11,-1,0,unknown,0
train25603,54,retired,married,primary,no,235,no,yes,cellular,21,nov,353,2,113,5,failure,0
train25604,32,self-employed,single,secondary,no,-616,yes,no,cellular,11,may,74,1,-1,0,unknown,0
train25605,53,housemaid,divorced,primary,no,947,yes,no,unknown,5,may,163,1,-1,0,unknown,0
train25606,22,student,single,secondary,no,1564,no,no,cellular,28,aug,36,2,-1,0,unknown,0
train25607,30,housemaid,single,tertiary,no,2017,yes,no,cellular,17,apr,108,5,-1,0,unknown,0
train25608,38,technician,married,secondary,no,196,no,no,cellular,22,aug,252,2,-1,0,unknown,0
train25609,35,blue-collar,married,secondary,no,-102,yes,no,cellular,14,jul,334,3,-1,0,unknown,0
train25610,55,technician,married,secondary,no,741,yes,no,unknown,15,may,973,2,-1,0,unknown,0
train25611,34,unemployed,single,secondary,no,1965,no,no,telephone,4,may,714,1,-1,0,unknown,1
train25612,27,student,single,secondary,no,538,no,no,cellular,18,dec,170,4,197,2,success,1
train25613,30,entrepreneur,single,secondary,no,265,yes,yes,unknown,3,jun,67,10,-1,0,unknown,0
train25614,59,entrepreneur,divorced,tertiary,no,-869,no,yes,cellular,9,jul,113,1,-1,0,unknown,0
train25615,26,services,married,secondary,yes,13,yes,yes,cellular,30,jul,21,25,-1,0,unknown,0
train25616,41,self-employed,single,tertiary,no,1616,no,no,telephone,28,jan,229,1,184,7,success,0
train25617,37,management,single,tertiary,no,457,yes,no,cellular,1,apr,510,3,-1,0,unknown,0
train25618,47,services,married,primary,no,0,yes,yes,cellular,20,aug,138,4,-1,0,unknown,0
train25619,53,blue-collar,married,unknown,no,5624,no,no,cellular,29,jul,153,2,-1,0,unknown,0
train25620,44,admin.,married,tertiary,no,1588,yes,no,unknown,3,jun,84,15,-1,0,unknown,0
train25621,34,management,married,tertiary,no,6203,no,no,telephone,21,nov,34,2,-1,0,unknown,0
train25622,44,management,single,secondary,no,-228,yes,yes,cellular,13,may,38,1,362,2,failure,0
train25623,35,management,married,tertiary,no,641,yes,no,cellular,12,may,41,1,-1,0,unknown,0
train25624,66,retired,married,primary,no,12767,no,no,telephone,4,aug,117,2,-1,0,unknown,0
train25625,30,management,married,tertiary,no,1185,yes,no,cellular,18,nov,342,2,120,4,failure,0
train25626,36,technician,married,secondary,no,-355,yes,no,cellular,8,may,89,1,-1,0,unknown,0
train25627,32,management,single,tertiary,no,98,no,no,cellular,22,aug,119,2,-1,0,unknown,0
train25628,31,admin.,single,secondary,no,482,yes,no,cellular,18,nov,183,1,-1,0,unknown,0
train25629,38,technician,single,secondary,no,4366,yes,no,cellular,29,jul,188,2,-1,0,unknown,0
train25630,29,technician,single,secondary,no,1395,yes,no,unknown,26,may,61,1,-1,0,unknown,0
train25631,34,management,married,tertiary,no,160,yes,yes,cellular,15,jul,130,1,-1,0,unknown,0
train25632,56,management,single,tertiary,no,4542,no,no,unknown,12,may,148,2,-1,0,unknown,0
train25633,53,unemployed,divorced,secondary,no,4512,no,no,unknown,19,jun,203,2,-1,0,unknown,0
train25634,56,blue-collar,divorced,secondary,no,2780,yes,no,telephone,6,feb,81,3,-1,0,unknown,0
train25635,64,unknown,married,unknown,no,2280,no,no,telephone,7,sep,289,1,-1,0,unknown,0
train25636,55,management,married,tertiary,no,86,no,no,telephone,16,jun,64,1,-1,0,unknown,0
train25637,55,admin.,married,secondary,no,865,yes,no,cellular,8,jul,105,1,82,2,failure,0
train25638,32,technician,single,tertiary,no,449,no,no,cellular,8,aug,231,2,-1,0,unknown,0
train25639,29,blue-collar,married,secondary,no,415,yes,no,cellular,11,may,128,3,-1,0,unknown,0
train25640,34,management,married,secondary,no,29,no,yes,cellular,17,jul,94,2,-1,0,unknown,0
train25641,41,technician,married,secondary,no,118,no,no,unknown,6,jun,339,1,-1,0,unknown,0
train25642,43,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,2,-1,0,unknown,1
train25643,57,technician,divorced,secondary,no,2710,yes,yes,unknown,7,may,333,1,-1,0,unknown,0
train25644,43,services,divorced,secondary,no,207,yes,no,unknown,16,may,132,1,-1,0,unknown,0
train25645,43,blue-collar,married,primary,yes,-635,yes,no,unknown,20,may,37,9,-1,0,unknown,0
train25646,59,technician,married,primary,no,4243,yes,no,unknown,29,may,233,1,-1,0,unknown,0
train25647,50,self-employed,single,secondary,no,766,yes,no,cellular,7,may,253,2,304,4,failure,0
train25648,45,blue-collar,married,secondary,no,3412,yes,no,cellular,12,may,101,2,-1,0,unknown,0
train25649,35,blue-collar,single,secondary,no,142,yes,no,cellular,26,may,293,2,19,3,failure,0
train25650,35,admin.,single,tertiary,no,170,no,no,unknown,12,jul,12,1,-1,0,unknown,0
train25651,59,blue-collar,married,primary,no,10,yes,no,unknown,7,may,133,3,-1,0,unknown,0
train25652,49,blue-collar,married,secondary,no,1730,yes,no,cellular,4,aug,605,2,92,4,success,1
train25653,39,admin.,divorced,secondary,no,1089,yes,no,cellular,14,may,128,1,-1,0,unknown,0
train25654,47,unemployed,married,secondary,no,123,no,no,cellular,4,aug,653,2,-1,0,unknown,0
train25655,26,blue-collar,single,secondary,no,2669,yes,no,cellular,16,apr,242,1,-1,0,unknown,0
train25656,72,retired,married,primary,no,4657,no,no,telephone,23,mar,255,1,91,8,success,1
train25657,27,admin.,single,secondary,no,392,yes,yes,unknown,21,may,292,2,-1,0,unknown,0
train25658,26,technician,single,secondary,no,3244,no,no,cellular,2,feb,141,1,5,1,failure,0
train25659,42,management,married,tertiary,no,9009,no,no,cellular,20,nov,135,2,-1,0,unknown,0
train25660,31,management,single,tertiary,no,170,yes,yes,cellular,13,aug,458,2,-1,0,unknown,0
train25661,48,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,430,3,-1,0,unknown,0
train25662,39,technician,married,secondary,no,462,no,no,cellular,27,aug,157,4,-1,0,unknown,0
train25663,32,admin.,single,secondary,no,254,yes,no,cellular,28,jan,319,1,-1,0,unknown,0
train25664,52,technician,married,tertiary,no,3440,yes,no,cellular,9,jul,194,1,-1,0,unknown,0
train25665,42,admin.,single,secondary,no,1143,yes,yes,telephone,17,nov,106,1,-1,0,unknown,0
train25666,32,management,married,tertiary,no,1667,yes,no,cellular,18,nov,164,2,179,3,failure,0
train25667,31,management,married,tertiary,no,181,yes,no,cellular,10,jul,497,1,-1,0,unknown,0
train25668,47,blue-collar,married,primary,no,584,yes,yes,cellular,14,aug,337,2,-1,0,unknown,0
train25669,30,management,single,tertiary,no,4808,no,no,cellular,10,mar,272,1,-1,0,unknown,1
train25670,50,technician,married,secondary,no,892,yes,yes,unknown,15,may,234,1,-1,0,unknown,0
train25671,31,management,married,tertiary,no,35,yes,yes,cellular,19,nov,323,2,-1,0,unknown,0
train25672,35,blue-collar,married,secondary,no,1287,yes,no,cellular,14,jul,330,2,-1,0,unknown,0
train25673,36,management,married,tertiary,no,0,yes,no,cellular,21,aug,90,8,-1,0,unknown,0
train25674,26,technician,single,tertiary,no,1066,no,no,cellular,15,apr,200,1,-1,0,unknown,1
train25675,33,admin.,single,secondary,no,690,no,no,cellular,10,nov,223,3,555,16,failure,0
train25676,51,management,married,tertiary,no,7197,no,no,cellular,14,aug,45,5,-1,0,unknown,0
train25677,38,technician,divorced,secondary,no,-453,no,yes,cellular,27,aug,15,9,-1,0,unknown,0
train25678,40,technician,single,tertiary,no,47,no,no,cellular,20,aug,110,4,-1,0,unknown,0
train25679,40,technician,married,secondary,no,694,yes,no,cellular,3,jun,431,2,119,9,failure,1
train25680,58,blue-collar,married,secondary,no,3148,no,yes,cellular,13,aug,57,2,-1,0,unknown,0
train25681,38,admin.,married,secondary,no,1116,yes,yes,unknown,16,jun,406,2,-1,0,unknown,0
train25682,43,management,married,unknown,no,0,yes,no,unknown,5,may,105,2,-1,0,unknown,0
train25683,37,entrepreneur,married,secondary,no,209,yes,no,cellular,17,apr,100,1,-1,0,unknown,0
train25684,31,technician,single,secondary,no,-2,no,no,cellular,29,aug,131,2,-1,0,unknown,0
train25685,29,technician,married,secondary,no,0,no,no,unknown,12,may,33,2,-1,0,unknown,0
train25686,57,admin.,married,primary,no,1119,no,no,cellular,30,apr,176,2,-1,0,unknown,0
train25687,34,services,married,secondary,no,205,yes,no,unknown,7,may,312,1,-1,0,unknown,0
train25688,35,management,divorced,tertiary,no,473,no,yes,cellular,5,aug,37,2,-1,0,unknown,0
train25689,31,blue-collar,married,secondary,no,186,yes,no,unknown,8,may,257,3,-1,0,unknown,0
train25690,30,management,single,tertiary,no,18,no,no,unknown,20,may,121,11,-1,0,unknown,0
train25691,44,management,married,tertiary,no,254,yes,yes,cellular,11,may,145,2,300,3,failure,0
train25692,37,admin.,single,secondary,no,309,yes,no,cellular,15,may,58,3,-1,0,unknown,0
train25693,45,technician,married,secondary,no,0,yes,no,telephone,21,nov,68,1,-1,0,unknown,0
train25694,27,technician,single,tertiary,no,535,yes,no,unknown,6,jun,446,3,-1,0,unknown,0
train25695,53,retired,married,tertiary,no,1452,no,yes,cellular,19,nov,442,2,113,3,failure,0
train25696,37,technician,married,secondary,no,177,yes,no,cellular,16,jul,464,3,-1,0,unknown,0
train25697,32,admin.,single,secondary,no,146,no,no,unknown,27,may,111,10,-1,0,unknown,0
train25698,42,management,married,secondary,no,1607,yes,no,unknown,30,may,108,1,-1,0,unknown,0
train25699,33,entrepreneur,single,secondary,no,278,no,no,cellular,1,feb,563,5,-1,0,unknown,1
train25700,52,blue-collar,married,secondary,no,955,no,yes,cellular,3,feb,153,1,48,3,success,1
train25701,58,technician,single,secondary,no,382,no,no,cellular,13,aug,460,2,-1,0,unknown,0
train25702,42,management,divorced,secondary,no,117,yes,no,unknown,9,may,105,1,-1,0,unknown,0
train25703,53,entrepreneur,divorced,tertiary,no,81,yes,no,cellular,6,may,178,5,352,3,failure,0
train25704,31,housemaid,married,primary,no,25,no,no,cellular,21,aug,169,5,-1,0,unknown,0
train25705,38,management,married,tertiary,no,238,no,no,cellular,4,aug,139,1,92,3,failure,1
train25706,36,management,divorced,tertiary,no,425,yes,yes,cellular,29,jan,202,2,-1,0,unknown,0
train25707,37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,may,133,2,-1,0,unknown,0
train25708,31,housemaid,married,secondary,no,14,no,no,cellular,19,nov,46,1,-1,0,unknown,0
train25709,33,management,married,tertiary,no,23,yes,yes,cellular,6,feb,150,1,-1,0,unknown,0
train25710,37,management,single,tertiary,no,2576,yes,no,cellular,13,may,417,1,-1,0,unknown,0
train25711,45,management,divorced,secondary,no,644,yes,no,cellular,19,nov,418,1,168,1,success,1
train25712,41,blue-collar,married,secondary,no,232,no,no,telephone,8,jul,104,3,-1,0,unknown,0
train25713,37,blue-collar,married,unknown,no,557,no,no,cellular,31,jul,47,2,-1,0,unknown,0
train25714,43,blue-collar,divorced,secondary,no,59,yes,no,cellular,13,apr,157,3,-1,0,unknown,0
train25715,35,blue-collar,married,secondary,no,243,yes,no,cellular,20,apr,41,3,-1,0,unknown,0
train25716,51,blue-collar,married,secondary,no,397,yes,no,cellular,20,aug,293,2,-1,0,unknown,0
train25717,50,technician,married,secondary,no,10757,yes,no,cellular,6,aug,276,3,-1,0,unknown,0
train25718,43,blue-collar,married,secondary,no,117,yes,no,cellular,14,may,73,1,370,1,failure,0
train25719,56,management,divorced,tertiary,no,382,no,no,cellular,19,nov,117,2,-1,0,unknown,0
train25720,80,housemaid,married,primary,no,0,no,no,cellular,23,feb,639,1,189,1,failure,1
train25721,28,technician,single,tertiary,no,1026,yes,no,cellular,13,may,101,3,-1,0,unknown,0
train25722,31,blue-collar,married,secondary,no,92,yes,no,unknown,16,may,688,1,-1,0,unknown,1
